id,category,videoCount,hiddenSubscriberCount,subscriberCount,viewCount,description,descriptionCharCount,keywords,keywordsCount,topicCategories,topicCount,country,madeForKids,publishedAt,videoIds,disturbingCount,suitableCount,suitableRatio,madeForKidsRatio,madeForKidsVideosCount,madeForKidsDisturbing,instagram,twitter,facebook,spotify,twitch,patreon,vk,plus.google,play.google,steam,myspace,merchandise,kids,animation,funny,toys,cartoon,fun,children,cartoons,comedy,nursery rhymes,Entertainment,Film,Lifestyle_(sociology),Music,Hobby,Video_game_culture,Action-adventure_game,Television_program,Action_game,Role-playing_video_game
UCmkuiue0A7H92rcZm1OaMaQ,disturbing,1,FALSE,563,8665,,,N/A,N/A,0,N/A,N/A,N/A,2012-04-13T04:43:15Z,"[{'classification_label': 'disturbing', 'channelId': 'UCmkuiue0A7H92rcZm1OaMaQ', 'id': '1ycoXiEDBZk', 'publishedAt': '2012-04-13T09:23:22.000Z', 'madeForKids': 'uknown'}]",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UC9MtHm0j7z3aKoj7G7KeF-Q,disturbing,20,FALSE,12800,1972424,,,N/A,N/A,"['Entertainment', 'Film', 'Television_program']",3,N/A,N/A,2006-02-08T18:14:44Z,"[{'classification_label': 'disturbing', 'channelId': 'UC9MtHm0j7z3aKoj7G7KeF-Q', 'id': 'XAZQ2T2_3Co', 'publishedAt': '2017-03-02T15:34:48.000Z', 'madeForKids': 'uknown'}]",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
UCRoX7ew7KQ9Y1JynoFBc6yA,disturbing,48,TRUE,N/A,222315548,,,"['dommel', 'documentaire', 'HD', 'denis', '2020']",5,"['Tourism', 'Entertainment', 'Lifestyle_(sociology)']",3,FR,FALSE,2012-04-28T11:46:58Z,"[{'classification_label': 'disturbing', 'channelId': 'UCRoX7ew7KQ9Y1JynoFBc6yA', 'id': 'i6QLIbqLLEY', 'publishedAt': '2014-09-07T11:40:55.000Z', 'madeForKids': False}]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
UCZiM5qqYNhMppjECQTfP7bQ,disturbing,87,FALSE,9180,6373847,,,"['Mione', 'Malfoy', 'The', 'Big', 'four']",5,"['Music', 'Pop_music']",2,N/A,N/A,2012-06-26T16:48:14Z,"[{'classification_label': 'disturbing', 'channelId': 'UCZiM5qqYNhMppjECQTfP7bQ', 'id': '6azax9p0nJQ', 'publishedAt': '2014-02-12T22:10:33.000Z', 'madeForKids': False}]",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UCJxNkQZ_x6B0X6aybMZWelA,disturbing,152,FALSE,77400,37347403,"A child’s kindergarten school provides a very safe environment where one can dance to the tunes of their children songs and sing their nursery rhymes with all their preschool friends. But such a place can be boring as well, so why not let us at the Haunted House channel transport your kids into another world? A world filled with zombies, vampires, mummies, ghosts and other monsters that will teach your toddlers the rhymes that they need to know? Do not fear, these monsters may be scary, but they are friendly as well and will ensure that your little angels are taken care of. Infants will enjoy the crazy ride of scary videos and original spooky rhymes that we have in store to help them learn their alphabets, shapes, and colors, and will become best friends with the pumpkins and the Finger Families that will recite them some of the best horror stories around! If you parents are brave enough, then subscribe immediately to this channel, we know your children are brave enough to.",816,"['haunted house', 'halloween', 'scary nursery rhymes', 'scary stories', 'halloween songs', 'scary songs', 'scary rhymes', 'happy halloween', 'spooky', 'scary videos', 'halloween rhymes', 'scary videos for kids', 'hello its halloween', 'trick or treat', 'halloween night', 'halloween song', 'scary pumpkin', 'songs for kids', 'baby songs', 'nursery rhyme', 'halloween music', 'scary finger family', 'halloween kids', 'pretend play', 'booya', 'spooky cartoons', 'halloween cartoons', 'horror stories', 'creepy stories', 'ghost stories', 'tv', 'jingle bells', 'christmas', 'jingle bells', 'christmas']",35,['Music'],1,US,TRUE,2016-08-26T11:24:36Z,"[{'classification_label': 'disturbing', 'channelId': 'UCJxNkQZ_x6B0X6aybMZWelA', 'id': 'MU8KYpNRlNM', 'publishedAt': '2017-10-27T16:30:01.000Z', 'madeForKids': True}]",1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UCTEpn7yQrF1eKMj3jtRCjOg,disturbing,42,FALSE,141,34286,"Welcome to  MISTER TOY TV youtube channel !

your YouTube channel with characters that you all love: Anna and Elsa, Hello Kitty, Spiderman, Batman, Superman, Dora, Shimmer and Shine, SpongeBob, minions and more ... Here children can pass quality time watching interesting and funny videos .

You never know when your favorite character will make an appearance, so make sure to subscribe to our kid-friendly channel to catch all of the crazy action!  

Site supervision of parents.
Hope you'll enjoy :)",415,['children'],1,"['Film', 'Video_game_culture', 'Entertainment']",3,US,N/A,2016-09-01T15:52:42Z,"[{'classification_label': 'disturbing', 'channelId': 'UCTEpn7yQrF1eKMj3jtRCjOg', 'id': 'DSgvSLqSK1c', 'publishedAt': '2016-10-02T07:45:31.000Z', 'madeForKids': True}]",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
UCeZkHHXkbqJ--S7J6zW2H5Q,disturbing,694,FALSE,210000,53829538,"Hey guys it's Mariam! I make baby alive videos, doll vlogs, and more! Come check out my videos and make sure to subscribe!",100,"['toys', 'baby alives', 'skits']",3,"['Lifestyle_(sociology)', 'Hobby']",2,N/A,TRUE,2015-06-17T21:18:46Z,"[{'classification_label': 'disturbing', 'channelId': 'UCeZkHHXkbqJ--S7J6zW2H5Q', 'id': 'LTnOnYT9Ij8', 'publishedAt': '2017-12-02T17:34:24.000Z', 'madeForKids': 'uknown'}]",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
UCCxMolkBbFvMATFEf5En_TA,disturbing,166,FALSE,25300,2077612,"Yoo, I'm Elijah, a comedian who is currently creating & posting

- Fictional Comedy Shortfilms
- Entertaining experiments 

If any of that interests you go ahead and pleasure that subscribe button with your cursor/finger. 

I'm inspired by; 
Comedy - Steve Martin, Andy Kaufman, and Bo Burnham 
Music - Watsky, The Beatles, Kayne West
Life - My hippy grandparents, my friends, and myself (because I'm a bit narcissistic) 

Feel free to reach out to info@elijahjay.com for questions, collabs, or just to say hi :)

",421,"['sketch comedy youtube channels', 'sketch comedy channel', 'the elijah talk', 'elijah pysyk', 'stand up', 'story time', 'gopysyk', 'standup comedy', 'meme', 'entertaiment', 'podcast']",11,"['Film', 'Entertainment']",2,US,FALSE,2012-03-11T17:34:21Z,"[{'classification_label': 'disturbing', 'channelId': 'UCCxMolkBbFvMATFEf5En_TA', 'id': '3KQJKcbDA8o', 'publishedAt': '2017-05-15T18:30:00.000Z', 'madeForKids': False}]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
UCO7SyepWR3VTyHwByla3o_w,disturbing,142,FALSE,1000000,485520189,"Hi!
Welcome to Beamng Madness. On this channel, you will see weekly uploaded videos. If you like fast cars and crashing, please consider subscribing :)

How I make the videos:

Making the videos is a lot harder and time-consuming than most people imagine. In fact, each video takes up to five days to complete. Here's a step by step process of the video production: 

1. Creating/setting up one or more maps for the video (7-15 hours)
2. Recording the video (5-8  hours)
3. Editing the video (5-7 hours)
4. Uploading, making the thumbnail, etc. (1-3 hours) 

I rarely have time to relax in the weekends because I'm too busy making a new video for you guys, but when I see your positive feedback it's totally worth it! :)",586,"['beamng drive youtuber', 'beamng youtubers', 'beamng jumping into', 'beamng drive monster trucks crashes', 'beamng lava crashes', 'open bridge crashes', 'beamng jumps', 'beamng madness', 'beamng jumping']",9,"['Action-adventure_game', 'Simulation_video_game', 'Racing_video_game', 'Video_game_culture', 'Action_game']",5,NO,FALSE,2015-08-02T15:35:26Z,"[{'classification_label': 'disturbing', 'channelId': 'UCO7SyepWR3VTyHwByla3o_w', 'id': 'pqbFAuVIwHk', 'publishedAt': '2018-09-17T13:50:27.000Z', 'madeForKids': False}]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
UClT7hcMpiE9T_XDHLebO04A,disturbing,1,FALSE,3,520,,,N/A,N/A,"['Music', 'Pop_music']",2,N/A,N/A,2013-09-07T19:14:28Z,"[{'classification_label': 'disturbing', 'channelId': 'UClT7hcMpiE9T_XDHLebO04A', 'id': 'nQNrBmU6oO4', 'publishedAt': '2014-09-21T15:06:26.000Z', 'madeForKids': False}]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UCE3rJPSpXnVxvgBSXQWeodA,disturbing,1,FALSE,112,560,daily cheating videos on different games coming soon,45,N/A,N/A,"['Video_game_culture', 'Role-playing_video_game']",2,N/A,FALSE,2017-09-23T06:04:22Z,"[{'classification_label': 'disturbing', 'channelId': 'UCE3rJPSpXnVxvgBSXQWeodA', 'id': 'dWbzlp33zMk', 'publishedAt': '2017-09-24T06:24:05.000Z', 'madeForKids': 'uknown'}]",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
UCqCx7rcGEfjE1adpO3puZ8A,disturbing,7,FALSE,26,21976,"Brand new videos from the NastyProducers 
Plus
Long lost videos from back in the day",69,"['joe', 'warriner', 'nasty', 'productions', 'dublj', 'squarepusher', 'nathan', 'ryan-jones', 'lee', 'cox']",10,"['Music', 'Entertainment', 'Lifestyle_(sociology)']",3,N/A,N/A,2008-07-27T18:06:49Z,"[{'classification_label': 'disturbing', 'channelId': 'UCqCx7rcGEfjE1adpO3puZ8A', 'id': 'J103LeTf3-8', 'publishedAt': '2008-09-02T22:12:15.000Z', 'madeForKids': False}]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
UCp9_IdYfsUcLkdFl0x80Scw,disturbing,5,FALSE,339,292461,.,1,N/A,N/A,"['Entertainment', 'Music']",2,GB,N/A,2010-07-07T20:09:42Z,"[{'classification_label': 'disturbing', 'channelId': 'UCp9_IdYfsUcLkdFl0x80Scw', 'id': '-wl6EWE5TZk', 'publishedAt': '2015-02-15T18:18:32.000Z', 'madeForKids': True}]",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
UC9DyR_6F9zbkkphv9xs9Rxg,disturbing,188,FALSE,540,406301,"My name is Lindsey and I'm 24 years old and a mother to two amazing children.
Adrian Alexander born June 16th, 2006
Aliyah Marie born March 30th, 2010
I always knew I wanted to be a mommy, that's all I wanted to be!
I had my son a little young at 17 years old, yes I was a teen mom! His pregnancy was extremely difficult and him and I actually almost lost our lives. I had pre-eclampsia and Hellp syndrome.   He was born premature and not breathing and taken away  to immediately have surgery. Adrian was born with short gut due to midgut volvulus and later developed hydrocephalus secondary to spinal meningitis. Life has been a crazy roller coaster ride and I am extremely blessed to have such an amazing son. I gave birth to my hero!
Three and a half years later I became pregnant with my gorgeous daughter Aliyah and had her at 20 years old. Her pregnancy was wonderful and she was born extremely healthy. She truly is the knot that holds our little family together, she completes us!",804,"['preschool', 'martial', 'arts', 'diet', 'exercise', 'dance', 'class', 'toddler', 'baby', 'short gut', 'hydrocephalus', 'oral aversion', 'kids', 'mommy', 'weight', 'checkup', 'monthly']",17,['Lifestyle_(sociology)'],1,N/A,N/A,2007-11-16T03:22:39Z,"[{'classification_label': 'disturbing', 'channelId': 'UC9DyR_6F9zbkkphv9xs9Rxg', 'id': 'NDWTE28Fqp0', 'publishedAt': '2013-10-20T04:24:55.000Z', 'madeForKids': True}]",1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
UCvZlxYzPCyXrtLHkkgPlTYA,disturbing,9,FALSE,131,51831,"Go away, and sub to my new channel Zen.R.G.",35,N/A,N/A,"['Entertainment', 'Film']",2,N/A,N/A,2016-01-19T19:35:29Z,"[{'classification_label': 'disturbing', 'channelId': 'UCvZlxYzPCyXrtLHkkgPlTYA', 'id': 'mDZV2DFHsGw', 'publishedAt': '2016-01-19T20:05:01.000Z', 'madeForKids': False}]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
UCWsX3xDj6ekgqHOQ_fSkBqw,disturbing,29,FALSE,60,37870,,,N/A,N/A,"['Entertainment', 'Hobby', 'Lifestyle_(sociology)']",3,N/A,N/A,2012-11-28T20:10:37Z,"[{'classification_label': 'disturbing', 'channelId': 'UCWsX3xDj6ekgqHOQ_fSkBqw', 'id': 'Y2AY2WK_DGY', 'publishedAt': '2012-12-04T17:45:20.000Z', 'madeForKids': True}]",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
UCIoFT6fYmzIEMjldKwytLWA,disturbing,47,FALSE,264000,79126262,"hey, i'm Yoshimaniac. 

I make funny videos called YTP's/YouTube Poops which transforms pre- existing content such as Disney movies, TV show clips, and YouTube videos to create comedic media mashups. I use a variety of editing software to create my content.

I use Adobe Photoshop. Adobe Illustrator, Sony Vegas Studio 11, Sony Vegas Pro 12, and Audacity to make my videos. 

My videos are family friendly and do not contain swearing or offensive jokes. 

All of my videos are created with the intent to make you smile and laugh. I love making these videos and I am glad that so many people enjoy watching them.

Hope you enjoy my content!

Yoshimaniac Logo created by @Hex_639 on Twitter 

#1 Most Subscribed Clean YTP'er",590,N/A,N/A,"['Entertainment', 'Film']",2,US,FALSE,2015-01-11T22:17:44Z,"[{'classification_label': 'disturbing', 'channelId': 'UCIoFT6fYmzIEMjldKwytLWA', 'id': 'PsXgZH0uJi0', 'publishedAt': '2017-05-25T16:39:40.000Z', 'madeForKids': False}]",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
UCY30JRSgfhYXA6i6xX1erWg,disturbing,1187,FALSE,25100000,9827887542,"New video every week!

Buy Smosh merch at https://smosh.store",52,"['smosh', 'anthony', 'padilla', 'ian', 'hecox', 'pokemon', 'smoosh', 'smash', 'sketch', 'comedy', 'skit', 'humor', 'funny', 'short', 'shayne', 'topp', 'courtney', 'miller', 'olivia', 'sui']",20,"['Entertainment', 'Film']",2,US,FALSE,2005-11-19T10:25:07Z,"[{'classification_label': 'disturbing', 'channelId': 'UCY30JRSgfhYXA6i6xX1erWg', 'id': 'Gqx0u-0zG8c', 'publishedAt': '2011-11-11T20:44:26.000Z', 'madeForKids': False}, {'classification_label': 'irrelevant', 'channelId': 'UCY30JRSgfhYXA6i6xX1erWg', 'id': '7XPkml0mZ0g', 'publishedAt': '2015-04-17T19:00:01.000Z', 'madeForKids': False}, {'classification_label': 'irrelevant', 'channelId': 'UCY30JRSgfhYXA6i6xX1erWg', 'id': 'LXZVn_ewwD8', 'publishedAt': '2018-11-05T17:00:03.000Z', 'madeForKids': False}]",1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
UC-cUxjYYGuehenT3YWH8sUg,disturbing,518,FALSE,184000,62224110,,,"['смешные короткометражки', 'мультики', 'мультфильмы', 'лучшие', 'смотреть мультфильмы', 'мультфильмы онлайн', 'смотреть мультики', 'мультики для детей', 'новые мультики', 'забавные мультфильмы', 'детские мультики', 'multiki online', 'мультик прикол', 'Смешной Мультик', 'Funny', 'Multiki', 'Сartoon', 'прикольные мультики']",18,"['Entertainment', 'Film']",2,RU,FALSE,2014-12-27T15:15:30Z,"[{'classification_label': 'disturbing', 'channelId': 'UC-cUxjYYGuehenT3YWH8sUg', 'id': 'FfjmCReMSY4', 'publishedAt': '2015-06-08T12:50:44.000Z', 'madeForKids': False}]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
UC4WDGBa37-y8-HQEaUc7NPQ,disturbing,17,FALSE,232,592408,,,N/A,N/A,"['Film', 'Entertainment']",2,N/A,N/A,2010-08-04T13:58:04Z,"[{'classification_label': 'disturbing', 'channelId': 'UC4WDGBa37-y8-HQEaUc7NPQ', 'id': 'voXUvpI4u1w', 'publishedAt': '2011-01-03T19:25:59.000Z', 'madeForKids': True}]",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
UCNwL2sXSTrW8wW6BuHeJ3rQ,disturbing,18,FALSE,212,271090,,,N/A,N/A,"['Sport', 'Lifestyle_(sociology)', 'Entertainment']",3,N/A,N/A,2012-01-26T21:15:33Z,"[{'classification_label': 'disturbing', 'channelId': 'UCNwL2sXSTrW8wW6BuHeJ3rQ', 'id': 'Vtsx4DsVCB4', 'publishedAt': '2012-01-26T21:51:02.000Z', 'madeForKids': True}]",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
UCaDYRLZC8FL-Df3ZJHDnpzw,disturbing,212,FALSE,3920000,2906998,"キッズラボTVへようこそ。
おもちゃ動画を投稿しています。
企業案件等のご依頼は下記メールアドレスまでお願いします。
info.kidslabotv@gmail.com",81,"['Kids Labo TV', 'キッズラボ']",2,"['Hobby', 'Lifestyle_(sociology)', 'Entertainment']",3,JP,FALSE,2015-07-01T02:45:33Z,"[{'classification_label': 'disturbing', 'channelId': 'UCaDYRLZC8FL-Df3ZJHDnpzw', 'id': 'v7hfoxCCVvQ', 'publishedAt': '2018-04-09T12:00:07.000Z', 'madeForKids': 'uknown'}]",1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
UCWv_20ptZMar2TDswm6wYLg,disturbing,154,FALSE,759000,82250924,"Welcome to my channel where kids, children and families can watch and enjoy every educational video here. I upload daily so make sure you don't miss a video!
♥♥♥ Hi my friends! If you enjoyed my video please Comment, Like, Favorite, Subscribe and Share. I Love You All. ♥♥♥
Click Here To Subscribe PlayVil! ►http://bit.ly/PlayVil

► PLAYLIST: https://bit.ly/2usE6L2",307,"['Brawl Stars', 'brawl stars update', 'brawl stars funny moments', 'brawl stars supercell', 'brawl stars animation', 'brawl stars all skins', 'brawl stars all skins', 'brawl stars new brawlers', 'brawl talk', 'brawl stars championship']",10,"['Hobby', 'Lifestyle_(sociology)']",2,US,FALSE,2015-02-08T02:11:36Z,"[{'classification_label': 'disturbing', 'channelId': 'UCWv_20ptZMar2TDswm6wYLg', 'id': 'J_PVdRg38SQ', 'publishedAt': '2018-09-25T09:00:00.000Z', 'madeForKids': 'uknown'}]",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
UC8ekybeo216CnGEnO1y7duA,disturbing,132,FALSE,1710,210837,"THIS IS A SUPERHERO PARTY!!   FUN VIDEOS EVERYDAY!  The adventures of our most favorite superheroes in real life. Spiderman, Elsa, the Joker, Hulk, Maleficent, Tinkerbell, and Captain America are just a few who join in the fun. Our channel is very family friendly. Watch as the Joker and Maleficent team up to try and ruin Frozen Elsa's and Spiderman's plans. The incredible Hulk has a short temper. Captain America is always on the lookout to do a good deed. Disney Elsa is full of magic but don't get on her bad side or you will be turned to ice. Spiderman is full of energy and is always up for a battle with the Joker or Maleficent. SUBSCRIBE! We will post new superhero adventures daily!",566,N/A,N/A,"['Entertainment', 'Humour']",2,N/A,N/A,2016-07-06T05:29:51Z,"[{'classification_label': 'disturbing', 'channelId': 'UC8ekybeo216CnGEnO1y7duA', 'id': 'ruoRyK71AnI', 'publishedAt': '2016-09-22T07:00:01.000Z', 'madeForKids': False}]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UCY9vnY4jMLQEpC_8cJWnHrw,disturbing,12,FALSE,555,298188,,,N/A,N/A,"['Music', 'Electronic_music', 'Entertainment', 'Film']",4,AR,N/A,2012-09-30T17:54:07Z,"[{'classification_label': 'disturbing', 'channelId': 'UCY9vnY4jMLQEpC_8cJWnHrw', 'id': 'TlkzRIoKpD8', 'publishedAt': '2017-03-25T15:40:05.000Z', 'madeForKids': False}]",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
UCSx5DX6vU1nAi49Y01mknkw,disturbing,50,FALSE,44700,18637430,,,"['MMD Animations', 'Animations', 'Frozen', 'Frozen 2']",4,"['Entertainment', 'Film', 'Music']",3,N/A,N/A,2013-02-17T01:07:05Z,"[{'classification_label': 'disturbing', 'channelId': 'UCSx5DX6vU1nAi49Y01mknkw', 'id': 'q197FYpgSFg', 'publishedAt': '2017-01-17T07:32:51.000Z', 'madeForKids': False}]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
UCBRmwsBDr6EDin0O5PQNy0Q,disturbing,11,FALSE,1190000,5640122,"""Funny"" anime compilation content at its finest
面白いアニメの瞬間

Business email: KHORnimeKHORnime@gmail.com",90,"['anime', 'funny', 'moments', 'romance', 'kiss', 'top', '10', 'scene']",8,"['Music_of_Asia', 'Rock_music', 'Entertainment', 'Film', 'Pop_music', 'Music']",6,N/A,FALSE,2017-01-24T08:29:16Z,"[{'classification_label': 'disturbing', 'channelId': 'UCBRmwsBDr6EDin0O5PQNy0Q', 'id': 'INDpEXAwA90', 'publishedAt': '2018-03-29T23:41:43.000Z', 'madeForKids': 'uknown'}]",1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
UCUnExvOBNIzmWnaWCd-Ka9Q,disturbing,1,FALSE,1210,1112295,,,N/A,N/A,"['Film', 'Entertainment']",2,N/A,N/A,2007-11-10T14:33:34Z,"[{'classification_label': 'disturbing', 'channelId': 'UCUnExvOBNIzmWnaWCd-Ka9Q', 'id': '5jK8ZGBaRkg', 'publishedAt': '2010-02-07T09:10:59.000Z', 'madeForKids': False}]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
UCcqsx0NjdN3Ng9Nd8VSOlXg,disturbing,517,FALSE,3010000,935786973,"Hello gais it's ya boi Anomaly from Sweden.  

This is the ONLY email I use. I DON'T use any hotmail, gmail or yahoo adresses. If you have recieved an email from another email adress claiming to be me please report him to me.

Business Inquiries: anomaly@omniamedia.co

Twitch: https://www.twitch.tv/anomaly

Twitter: http://twitter.com/anomalyxd

Steam group: http://steamcommunity.com/groups/anomalygroup",347,"['Counter-Strike', 'case', 'rage', 'comedy']",4,"['Video_game_culture', 'Action_game', 'Action-adventure_game']",3,SE,FALSE,2007-03-21T16:48:55Z,"[{'classification_label': 'disturbing', 'channelId': 'UCcqsx0NjdN3Ng9Nd8VSOlXg', 'id': 'vfI18YIJsl4', 'publishedAt': '2014-06-28T14:31:49.000Z', 'madeForKids': False}]",1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0
UCnZz6TEZNfcSi5ghUndgygw,disturbing,307,FALSE,1040000,168390955,"Ellimacs SFX brings you easy to follow special fx makeup tutorials utilizing pretty basic makeup and the stuff you find around your house. We aim to develop cost efficient and approachable methods for you to create amazing looks for cosplay, movie productions, Halloween or just for fun.

Elli & Macs = Ellimacs
Creating all the effects is 21 year old, self taught sfx makeup artist Ellinor Rosander. Although a schooled beauty stylist, SFX is her true calling.
Producer Macs Moser talks you through the tutorials and makes sure the production looks awesome, even when your watch it on your big screen TV.

Feel free to contact us if you have questions, requests or want to collaborate with us.
Tag us in your creations: #ellimacssfx, #ellimorph, #ellimacsfan

Instagram, Twitter, Periscope: @ellimacsSFX
Tumblr: ellimacssfx.tumblr.com
Facebook: fb.com/ellimacssfx

All makeup by Ellinor Rosander.
Channel production and visuals by Macs Moser",793,"['tutorial', 'halloween', 'makeup', 'how-to', 'style', 'looks', 'special fx', 'fx', 'guide', 'sfx', 'horror', 'scary']",12,"['Lifestyle_(sociology)', 'Hobby']",2,SE,FALSE,2010-07-30T14:24:41Z,"[{'classification_label': 'disturbing', 'channelId': 'UCnZz6TEZNfcSi5ghUndgygw', 'id': 'x4fWzxBZ_rI', 'publishedAt': '2017-03-31T17:20:10.000Z', 'madeForKids': False}]",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
UCW0rZ4UyCD4iknz7t8ogIpw,disturbing,123,FALSE,80000,14450280,"JeeeeesusGaming is a channel all about giving everyone a laugh by making games into utterly hilarious comedy videos.
You can subscribe, for free :)",124,"['JeeeeesusGaming', 'Jeeeeesus', 'Funny', 'Gameplay', 'Moment', 'Montage', 'Roblox']",7,"['Action_game', 'Video_game_culture', 'Role-playing_video_game', 'Action-adventure_game', 'Strategy_video_game']",5,US,FALSE,2015-01-02T09:23:02Z,"[{'classification_label': 'disturbing', 'channelId': 'UCW0rZ4UyCD4iknz7t8ogIpw', 'id': 'COuHdxZyRUo', 'publishedAt': '2015-07-18T05:47:10.000Z', 'madeForKids': False}]",1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
UCETYzeJczHB2tDjIzkzF_CA,disturbing,4,FALSE,8,147,,,N/A,N/A,0,5,N/A,N/A,2016-11-25T02:10:12Z,"[{'classification_label': 'disturbing', 'channelId': 'UCETYzeJczHB2tDjIzkzF_CA', 'id': 'EJ8NDwd06Bc', 'publishedAt': '2016-11-25T02:53:44.000Z', 'madeForKids': False}]",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCv6mgxOjz1UA2tcXvuzlPYw,disturbing,10,FALSE,619,154852,"(He/Him)
Hi, welcome to my channel! I'm a student 3D - modeller and a animator. 
Here I will upload some of my work, W.I.Ps, etc :)

You can find me on;
Deviantart: www.deviantart.com/3d-modeler",160,N/A,N/A,"['Pop_music', 'Music']",2,N/A,N/A,2014-10-04T00:11:51Z,"[{'classification_label': 'disturbing', 'channelId': 'UCv6mgxOjz1UA2tcXvuzlPYw', 'id': 'v4AuxBUPF7w', 'publishedAt': '2015-03-16T19:58:23.000Z', 'madeForKids': 'uknown'}]",1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
