id,category,videoCount,hiddenSubscriberCount,subscriberCount,viewCount,description,descriptionCharCount,keywords,keywordsCount,topicCategories,topicCount,country,madeForKids,publishedAt,videoIds,disturbingCount,suitableCount,suitableRatio,madeForKidsRatio,madeForKidsVideosCount,madeForKidsDisturbing,instagram,twitter,facebook,spotify,twitch,patreon,vk,plus.google,play.google,steam,myspace,merchandise,kids,animation,funny,toys,cartoon,fun,children,cartoons,comedy,nursery rhymes,Entertainment,Film,Lifestyle_(sociology),Music,Hobby,Video_game_culture,Action-adventure_game,Television_program,Action_game,Role-playing_video_game
UCChj3Umxf4oYV-KWYu7G84w,suitable,5,FALSE,422,36707,,,N/A,N/A,"['Entertainment', 'Music', 'Film']",3,N/A,N/A,2014-12-24T18:07:34Z,"[{'classification_label': 'suitable', 'channelId': 'UCChj3Umxf4oYV-KWYu7G84w', 'id': '98nnd1EBvy0', 'publishedAt': '2015-01-13T03:01:25.000Z', 'madeForKids': False}]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
UC2w-grtBJ1gDvgAntmjA3yA,suitable,45,FALSE,518,49337,"Opan, se inscreve ai men, vídeo novo quase todos os dias :P",48,N/A,N/A,"['Music', 'Film', 'Video_game_culture', 'Entertainment', 'Action-adventure_game']",5,N/A,N/A,2015-08-30T12:58:56Z,"[{'classification_label': 'suitable', 'channelId': 'UC2w-grtBJ1gDvgAntmjA3yA', 'id': 'ptxhmGVNiW0', 'publishedAt': '2015-11-16T23:25:36.000Z', 'madeForKids': 'uknown'}]",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0
UCnrO0wqhKpMYUt_wSeaIasw,suitable,2613,FALSE,7290000,3906811676,"Watch just one video and you'll be hooked!

----------------------------------------------------

Family friendly content!  Watch these crazy kids as they make everyday an adventure.  

Subscribe!  Its free, ya know!  http://www.youtube.com/subscription_center?add_user=bratayley

Official Bratayley Merch: http://www.bratayley.com/store

Our Official Links:

http://www.bratayley.com

See our pictures on Instagram @iamabakedpotato @annieleblanc @hayley.leblanc 

http://instagram.com/iamabakedpotato
http://instagram.com/annieleblanc
http://instagram.com/hayley.leblanc


Follow us on Twitter @Bratayley
http://www.twitter.com/bratayley

Be our friend on FaceBook
http://www.facebook.com/bratayley",624,"['hayley', 'bratayley', 'family', 'daily', 'videos', 'vlogs', 'crazy', 'silly', 'funny', 'kids', 'two', 'year', 'old', 'baby', 'child', 'cute', 'kid', 'vlog', 'video', 'every', 'week', 'day', 'youtube', 'friday']",24,"['Technology', 'Lifestyle_(sociology)']",2,US,N/A,2010-12-30T18:08:37Z,"[{'classification_label': 'suitable', 'channelId': 'UCnrO0wqhKpMYUt_wSeaIasw', 'id': 'U5VyW8Xq4VY', 'publishedAt': '2016-01-19T00:00:00.000Z', 'madeForKids': False}]",0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
UCP8x6n1WVwmTeBXt9XaDPKA,suitable,99,FALSE,5850,511038,"EZ Cantonese! Teaching Cantonese speaking, Chinese writing and Hong Kong Culture and stuff!",79,"['EZC', 'EZ Cantonese', 'EZCantonese', 'Hong Kong', 'Shanghai', 'Beijing', 'learning', 'tutorial', 'tutor', 'school', 'education', 'Cantonese', 'Vancouver', 'Toronto', 'speak', 'class', 'lesson', 'talk', 'learn', 'chat', 'course', 'online', 'hello']",23,['Lifestyle_(sociology)'],1,CA,N/A,2014-05-26T02:59:04Z,"[{'classification_label': 'suitable', 'channelId': 'UCP8x6n1WVwmTeBXt9XaDPKA', 'id': 'lju-d4Wa7-4', 'publishedAt': '2014-06-03T02:36:42.000Z', 'madeForKids': False}]",0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
UCPpNzLXRaKyoOUeRIbKWbIA,suitable,2,FALSE,0,56,,,N/A,N/A,0,N/A,N/A,N/A,2015-12-25T08:37:57Z,"[{'classification_label': 'suitable', 'channelId': 'UCPpNzLXRaKyoOUeRIbKWbIA', 'id': 'XQDy1yctKi8', 'publishedAt': '2016-01-12T19:35:32.000Z', 'madeForKids': False}]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCF7spvK2_vtkJC9aiulbvJQ,suitable,178,FALSE,1930,280453,"MW3 Wii Ally Code: 4614-4026-8011

I dont like Black Ops 2 :(",49,N/A,N/A,"['Action-adventure_game', 'Video_game_culture', 'Action_game']",3,N/A,N/A,2010-08-15T14:47:36Z,"[{'classification_label': 'suitable', 'channelId': 'UCF7spvK2_vtkJC9aiulbvJQ', 'id': 'Vg_tYPmekME', 'publishedAt': '2016-01-07T05:38:12.000Z', 'madeForKids': False}]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
UCzML6bxjl0TIdUfNNK1ZS-g,suitable,20,FALSE,2290,56425,"Canal donde se sube de todo, desde juegos hasta tutoriales. Se hacen directos y videitos randoms.",82,['Juegos'],1,"['Role-playing_video_game', 'Video_game_culture', 'Strategy_video_game']",3,CL,FALSE,2015-07-13T17:17:25Z,"[{'classification_label': 'suitable', 'channelId': 'UCzML6bxjl0TIdUfNNK1ZS-g', 'id': 'sJj11Q_Dhnc', 'publishedAt': '2015-10-26T03:38:47.000Z', 'madeForKids': 'uknown'}]",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
UC4USoymfPTvU_l4dcU-JB4Q,suitable,6687,FALSE,4270,1735640,"Comunidad oficial de Super Smash Bros. en territorio español. En este canal se encontrarán los vídeos de los torneos de Smash realizados por nuestra comunidad, ¡incluyendo los mejores jugadores del país!",173,"['smash', 'bros', 'spain', 'sbs', 'super', 'ultimate', '64', 'melee', 'brawl', 'ssb4', 'wiiu', '3ds', 'comunidad', 'española', 'españa', 'competitivo', '1v1', '2v2', 'games', 'esports', 'podcast', 'concurso', 'torneo', 'torneos', 'tutorial', 'tutoriales', 'guia', 'mario', 'zelda', 'pokemon', 'metroid', 'fire', 'emblem', 'nintendo']",34,"['Action_game', 'Video_game_culture', 'Strategy_video_game', 'Action-adventure_game']",4,N/A,N/A,2009-12-15T17:37:14Z,"[{'classification_label': 'suitable', 'channelId': 'UC4USoymfPTvU_l4dcU-JB4Q', 'id': 'Z1SPOnVo1cM', 'publishedAt': '2016-09-20T19:45:37.000Z', 'madeForKids': False}]",0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
UC-VE8cOarVPUS5byUX2Tj0A,suitable,27,FALSE,19,531,,,N/A,N/A,"['Role-playing_video_game', 'Action_game', 'Video_game_culture', 'Sports_game', 'Action-adventure_game']",5,N/A,N/A,2015-07-29T10:02:45Z,"[{'classification_label': 'suitable', 'channelId': 'UC-VE8cOarVPUS5byUX2Tj0A', 'id': 'ppGntIUi3Pk', 'publishedAt': '2015-11-13T16:08:21.000Z', 'madeForKids': False}]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
UCvWg1-T2f15-KJnlmAfHV9w,suitable,9,FALSE,10,849,,,N/A,N/A,"['Lifestyle_(sociology)', 'Hobby']",2,N/A,N/A,2016-08-27T16:45:40Z,"[{'classification_label': 'suitable', 'channelId': 'UCvWg1-T2f15-KJnlmAfHV9w', 'id': 'kzaiPcRJ7R8', 'publishedAt': '2016-08-28T11:12:21.000Z', 'madeForKids': True}]",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
UCJzxv4eu4HF_k9nwL7GPTzg,suitable,45,FALSE,55,13275,,,N/A,N/A,"['Lifestyle_(sociology)', 'Society', 'Religion']",3,SY,N/A,2011-11-16T20:39:53Z,"[{'classification_label': 'suitable', 'channelId': 'UCJzxv4eu4HF_k9nwL7GPTzg', 'id': 'eDqkahWNuw8', 'publishedAt': '2016-07-21T05:13:01.000Z', 'madeForKids': True}]",0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
UCIhxlcbdzQ_kEjIilDo51ug,suitable,191,FALSE,1630,205950,Hi!,3,"['#chiptune', '#synthpop', '#indierock', '#electropop']",4,['Music'],1,CA,FALSE,2014-06-22T03:54:16Z,"[{'classification_label': 'suitable', 'channelId': 'UCIhxlcbdzQ_kEjIilDo51ug', 'id': 'o8mDBQDMDrc', 'publishedAt': '2016-10-20T09:07:28.000Z', 'madeForKids': 'uknown'}]",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UCSEfGt2GeAyEmRhIRJStHdA,suitable,6425,FALSE,2670,1716213,"This video is brought to you by Zarrakan Productions, an umbrella group composed of multiple shows, and an archive of over 5000 videos covering a wide variety of topics. Please go to Zarrakan dot com for a complete listing of video links, social media feeds, and opportunities to support our content. Thank you for your time, and may I present another, Zarrakan Production.

WEBSITE http://ZARRAKAN.COM DISCORD https://discordapp.com/invite/CgJpQgG
HELP SUPPORT US http://zarrakan.000webhostapp.com/support.htm",439,"['Zarrakan', 'Zarrakan Productions', 'Second Life', 'SL', 'Linden', 'LL', 'Linden Labs', 'Sansar', 'Virtual', 'Virtual World', 'Virtual Reality', 'VR', 'Art', 'Build', 'Draw', 'Craft', 'Create', 'Game', 'Video Game', 'Play', 'Game Play', 'Lets Play', 'Design', 'Dress', 'Fashion', 'Outfit', 'Box', 'UnBox', 'UnBoxing', 'Demo', 'Demonstration', 'Product', 'Review', 'Dice', 'Cards', 'Fantasy', 'RPG', 'Role-Playing Game', 'Wrestle', 'Wrestler', 'Wrestling', 'cook', 'cooking', 'food', 'recipe', 'chef', 'kitchen']",47,"['Video_game_culture', 'Action-adventure_game', 'Lifestyle_(sociology)', 'Action_game', 'Role-playing_video_game']",5,US,FALSE,2007-01-16T08:47:00Z,"[{'classification_label': 'suitable', 'channelId': 'UCSEfGt2GeAyEmRhIRJStHdA', 'id': 'AQf1WPFeqwg', 'publishedAt': '2016-12-12T12:14:15.000Z', 'madeForKids': False}]",0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1
UCKEWqxJOT002Ih1W-HTV1hw,suitable,144,FALSE,298,9528,,,N/A,N/A,"['Sport', 'Vehicle', 'Lifestyle_(sociology)', 'Racing_video_game', 'Motorsport']",5,N/A,N/A,2016-01-12T23:32:37Z,"[{'classification_label': 'suitable', 'channelId': 'UCKEWqxJOT002Ih1W-HTV1hw', 'id': '1VTEd4nXmR4', 'publishedAt': '2016-09-14T01:19:36.000Z', 'madeForKids': 'uknown'}]",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
UCGQMeaTA8rTcTBcUm4rjeIA,suitable,1191,FALSE,7300,1006461,"Things I like: scrapbooking, music, good movie, friends, good company. So, all of it you can find here!
Have a wonderful day and thank you for joining me!
lots of love, Natasha",145,"['crafting', 'craft supplies', 'DIY', 'How to', 'scrapbooking', 'card making', 'gifts']",7,"['Lifestyle_(sociology)', 'Hobby']",2,US,FALSE,2009-11-30T01:19:58Z,"[{'classification_label': 'suitable', 'channelId': 'UCGQMeaTA8rTcTBcUm4rjeIA', 'id': 'IuP6F7fJ7aA', 'publishedAt': '2016-10-16T04:32:03.000Z', 'madeForKids': False}]",0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
UCMjBlMeJDCqYQQ82BdZu4Ug,suitable,2,FALSE,24,98,.,1,N/A,N/A,"['Role-playing_video_game', 'Video_game_culture', 'Action_game']",3,BR,N/A,2015-11-30T00:05:15Z,"[{'classification_label': 'suitable', 'channelId': 'UCMjBlMeJDCqYQQ82BdZu4Ug', 'id': 'RXUU_U0lCZ0', 'publishedAt': '2016-01-13T20:25:33.000Z', 'madeForKids': False}]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
UC_IRYSp4auq7hKLvziWVH6w,suitable,631,FALSE,5960000,2950128639,The Official Pixar YouTube Channel.,31,"['pixar', 'disney', 'animation', 'toy', 'story', 'finding', 'nemo', 'john', 'lasseter', 'wall-e', 'up', 'cars', 'ratatouille', 'buzz', 'lightyear', 'brave', 'studios']",17,"['Music', 'Film', 'Lifestyle_(sociology)', 'Entertainment']",4,US,FALSE,2006-09-19T17:42:01Z,"[{'classification_label': 'suitable', 'channelId': 'UC_IRYSp4auq7hKLvziWVH6w', 'id': 'LDXYRzerjzU', 'publishedAt': '2018-11-12T13:00:03.000Z', 'madeForKids': True}]",0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0
UCf4eZUW9dBazMjXZPZXditA,suitable,5,TRUE,N/A,14931,"Hello 
this channel i play csgo and hope you like it. thank !!",49,N/A,N/A,"['Action-adventure_game', 'Role-playing_video_game', 'Action_game', 'Strategy_video_game', 'Video_game_culture']",5,US,FALSE,2015-01-21T17:13:15Z,"[{'classification_label': 'suitable', 'channelId': 'UCf4eZUW9dBazMjXZPZXditA', 'id': '1sBpCrCD-jU', 'publishedAt': '2018-11-20T01:09:40.000Z', 'madeForKids': 'uknown'}]",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
UCm3hAp1m1xlAz0ve_EKAo4g,suitable,304,FALSE,23800000,11293007962,"I’m Talking Tom and this is my super awesome, laugh-a-minute, crazy fun channel! 👍

This is a place of FUN FUN FUN! I post all kinds of videos for your entertainment (and mine 😜). You can watch funny Shorts, action-packed gameplay videos and trailers for my games, and even missions to save the world in Talking Tom Heroes! The fun never ends. 

So watch my videos and remember to hit SUBSCRIBE! It’s the best, super smartest thing to do. Otherwise, you’ll get massive FOMO and who wants that?

Stay awesome, guys! 👌😎
Tom",425,"['Talking Tom', 'TalkingTom', 'Tom', 'Tom parlante', 'Tom il gatto parlante', 'Konuşan Tom', 'توم المتكلم الخاص', 'Meo Tom', 'Gato Tom', 'Mèo tom', 'Sprechender Tom', 'Con mèo', 'Outfit7']",13,"['Television_program', 'Entertainment', 'Film', 'Video_game_culture']",4,US,TRUE,2010-07-04T02:07:57Z,"[{'classification_label': 'suitable', 'channelId': 'UCm3hAp1m1xlAz0ve_EKAo4g', 'id': 'nmfWRVkC1eA', 'publishedAt': '2018-11-15T12:53:40.000Z', 'madeForKids': False}, {'classification_label': 'suitable', 'channelId': 'UCm3hAp1m1xlAz0ve_EKAo4g', 'id': 'owqY9NzN_50', 'publishedAt': '2018-11-22T13:00:08.000Z', 'madeForKids': True}]",0,2,1,0.5,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
UCZ-oMIRggrNuzsWLtNFXBXw,suitable,443,FALSE,3360000,970551321,"Louie The Beagle : The Cutest and Funniest Beagle dog on Youtube. 
Together with his little sister Marie the Beagle they are always up for adventure.
We do alot of pranks you will enjoy.

New videos every week , 
Have Fun Watching! 

Louie - Marie & The Beagle Dad 

#FunnyDogs #CuteDogs #Kids #Animation #Lego",250,"['dog', 'funny', 'beagle', 'funny dog videos', 'pranks', 'louie', 'louie the beagle', 'dog', 'dogs', 'funny dogs', 'cute dogs', 'dogs playing', 'dog video', 'funny dog videos', 'puppy', 'puppies', 'beagles', 'beagle dog', 'how to beagle', 'why beagle', 'should i get a beagle', 'beagles playing', 'cute beagle', 'funny beagle', 'beagle videos', 'beagle puppy', 'beagle puppies', 'cute puppies']",28,"['Humour', 'Entertainment', 'Pet', 'Lifestyle_(sociology)']",4,US,FALSE,2012-10-27T11:53:30Z,"[{'classification_label': 'suitable', 'channelId': 'UCZ-oMIRggrNuzsWLtNFXBXw', 'id': 'QG5Vro2W0Bo', 'publishedAt': '2018-10-29T17:08:44.000Z', 'madeForKids': 'uknown'}]",0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
UCSNRhMeczKQe9ILiMZmyvFQ,suitable,366,FALSE,2280000,554861682,"Wolfoo is a cute wolf. He lives in a small house with his parents. Wolfoo has two best friends. They are Pando and Kat. As kids, everything around them seems so curious and amazing.

Welcome to Wolfoo and Friends - Official Channel, the cartoon channel for kids with 2D animation. We have created a world of Wolfoo with episodes and compilations to keep even the most dedicated Wolfoo fans happy. 

All audio and visual content in this channel is owned by SCONNECT CO., LTD.
-----------------
Also check out other 2D animation cartoon videos with great stories:
https://go.woanetwork.com/Woakidscartoon2d
----------------
About us:
► Our Merch: https://store.wolfooworld.com
► Baby Panda World apps: https://go.woanetwork.com/LearningAppForKids
► TikTok: https://go.woanetwork.com/TikTokWolfooStories
► Facebook: https://go.woanetwork.com/FanpageWolfooAndFriends
► Gmail: info@woanetwork.com
► Visit WOA Network website!: https://woanetwork.com
THANKS FOR WATCHING AND DON’T FORGET TO SUBSCRIBE!",860,"['wolfoo and friends', 'wolf family', 'wolfoo family', 'kids education', 'Wolfoo', 'education', 'cartoons', 'toddlers', 'preschool', 'cartoons', 'animal cartoon', 'videos for toddlers', 'for kids', 'kids play', 'kids video for kids', 'family fun', 'toys', '2D animation', 'funny cartoon', '2d cartoon', 'best cartoon', 'Kids Videos', 'kindergarten', 'entertainment']",24,"['Entertainment', 'Film']",2,US,N/A,2017-03-12T23:55:25Z,"[{'classification_label': 'suitable', 'channelId': 'UCSNRhMeczKQe9ILiMZmyvFQ', 'id': '9ygRP99sqYk', 'publishedAt': '2018-11-06T06:01:39.000Z', 'madeForKids': 'uknown'}]",0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
UCNqRS1gSJFMNPVwye1gyI_g,suitable,29,FALSE,3500000,586762321,Follow the adventures of Lucas the Spider!,36,['Lucas the spider'],1,"['Entertainment', 'Lifestyle_(sociology)']",2,US,N/A,2007-01-11T03:29:51Z,"[{'classification_label': 'suitable', 'channelId': 'UCNqRS1gSJFMNPVwye1gyI_g', 'id': 'TyOpNGXMX0o', 'publishedAt': '2018-11-10T20:08:11.000Z', 'madeForKids': True}]",0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
UCzBay5naMlbKZicNqYmAQdQ,suitable,1524,FALSE,452000,406939827,"Welcome to the official 20th Century UK channel. We are the home of award winning blockbusters like Star Wars, Ice Age, The Fault in Our Stars, X-Men, Dawn of the Planet of the Apes, Avatar and many more. 

You can expect to see exclusive trailers & clips of our latest releases, behind the scenes action, interviews and featurettes for all of our best films. We will keep you up-to-date with news and features about all our releases, so make sure you are subscribed!",383,"['20th century fox', 'uk', 'trailer', 'clip', 'featurette', 'interview', 'exclusive', 'film', 'movie', 'avatar']",10,"['Entertainment', 'Film']",2,GB,FALSE,2009-11-24T11:50:25Z,"[{'classification_label': 'suitable', 'channelId': 'UCzBay5naMlbKZicNqYmAQdQ', 'id': 'C5YeOc0N6Ao', 'publishedAt': '2018-11-01T13:00:03.000Z', 'madeForKids': False}]",0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
UCL7UTQpJbDWxzXNBRUyg6lA,suitable,897,TRUE,N/A,3153580619,"Welcome to the official Strawberry Jam Toys Channel

**We have recently pivoted the channel to ensure each video is unique and covers a range of topics about animal learning. Some parent feedback is included below:

""Loving your new videos and the new intro!!""

""My autistic non verbal son just said a few of these in the bath! I can't tell you what i feels like to hear him speak... And correctly name animals. Thank you so very much!!""

""My 3yo son with Autism is OBSESSED with this. He has learned so many new animals!""

""Thank you my son is learning to talk and recognize animals because of your videos.""

Strawberry Jam Toys is designed to engage children of all ages and abilities through curriculum-based media to help children learn and develop critical skills for lifelong learning. Strawberry Jam Toys supports children in developing their knowledge and problem-solving skills, along with supporting their creativity and imagination.
 
Any queries, please contact me via email below.",823,"['sea', 'animals']",2,"['Hobby', 'Pet', 'Lifestyle_(sociology)']",3,AU,TRUE,2013-08-14T03:12:05Z,"[{'classification_label': 'suitable', 'channelId': 'UCL7UTQpJbDWxzXNBRUyg6lA', 'id': 'dGBPcQD-UzI', 'publishedAt': '2018-11-11T10:00:04.000Z', 'madeForKids': True}]",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
UCDCNmuaOXOo25Yn4mbMHhhQ,suitable,360,FALSE,13300000,5172610403,"Welcome to the friendship! Are you ready for some fun?! 😆😎🤪

We are! We’re Talking Tom and Friends. Let us introduce ourselves – we’re Talking Tom, Talking Angela, Talking Ben, Talking Hank Talking Ginger and Talking Becca. And now you’re here too, the group’s complete! 👍

Explore our channel. This is where we post all about our adventures and fun times. Sometimes we’re creating world-ending inventions 🧪🤖 or chasing dreams of superstardom in our animated series 🎤✨ called Talking Tom and Friends. 🦸⚡Or we’re going on missions to save the world as superheroes in Talking Tom Heroes. 🎬 

There are also hilarious video shorts and even loads of awesome gameplay videos and trailers about our games. 🎮 That’s right – we’re in games too. The fun never ends! 

Subscribe to our channel and never miss a minute of the fun! And be sure to explore some of our other channels as well! 

Let the fun begin!",736,"['Talking Tom And Friends', 'Talking Angela', 'Talking Tom', 'Tom', 'Talking tom and Friends series season 1 - 5', 'Tom and Friends']",6,"['Entertainment', 'Film', 'Music']",3,US,TRUE,2010-10-14T19:57:56Z,"[{'classification_label': 'suitable', 'channelId': 'UCDCNmuaOXOo25Yn4mbMHhhQ', 'id': 'OQnziCm1weM', 'publishedAt': '2018-11-22T12:28:40.000Z', 'madeForKids': True}]",0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
UCGIY_O-8vW4rfX98KlMkvRg,suitable,4784,FALSE,7720000,2604977373,"Welcome to the official Nintendo YouTube channel where you'll find all the latest videos, news and content from Nintendo including Nintendo Switch, Wii U and Nintendo 3DS family of systems.

For customer support, please visit http://support.nintendo.com.",218,"['Nintendo', 'Nintendo of America', 'NOA', 'Nintendo Official', 'Gaming', 'Video Game', 'Gameplay', 'Nintendo Switch', 'Switch', 'NES', 'SNES', 'Wii U', 'Nintendo 3DS', '3DS', '2DS', 'New Nintendo 2DS XL', 'Mario', 'Zelda', 'Pokémon']",19,"['Strategy_video_game', 'Role-playing_video_game', 'Action-adventure_game', 'Action_game', 'Video_game_culture']",5,US,N/A,2005-12-27T13:18:56Z,"[{'classification_label': 'suitable', 'channelId': 'UCGIY_O-8vW4rfX98KlMkvRg', 'id': 'tOJgr4Ic9pM', 'publishedAt': '2018-11-13T12:00:04.000Z', 'madeForKids': False}]",0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1
UC4uDjLTfKvcYlWSFvC4H54Q,suitable,2108,TRUE,N/A,1810550632,"Bem-vindos ao Cartoon Kids Brasil.

Peppa Pig, PJ Masks, Charlie e Lola, Miss Moon, Ben e Holly, Lelê e Linguiça e muitos outros desenhos você encontra aqui.
Canal com desenhos infantis para crianças até 5 anos de idade.

Peppa Pig em Português Brasil com Novos Episódios Dublados Completos
Vários Episódios da Nova Temporada da Peppa Pig 2018",285,"['Cartoon Kids', 'Peppa Pig em Português', 'Peppa Pig', 'Ben e Holly']",4,"['Entertainment', 'Film']",2,BR,N/A,2017-10-21T17:12:21Z,"[{'classification_label': 'suitable', 'channelId': 'UC4uDjLTfKvcYlWSFvC4H54Q', 'id': 'wxbRJxaTr0c', 'publishedAt': '2018-11-07T08:30:01.000Z', 'madeForKids': False}]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
UCn1XB-jvmd9fXMzhiA6IR0w,suitable,197,FALSE,7380000,1132227340,"Hello and welcome to my channel! Here you'll find a plethora of anecdotal animations pertaining to the many bothers of life that I have both fortunately and unfortunately experienced. Enjoy your stay!

For business inquiries email at domics@domics.me

My Birthday page: http://www.famousbirthdays.com/people/dominic-panganiban.html",288,"['Domics', 'comics', 'd0mics', 'Dom']",4,"['Entertainment', 'Film', 'Lifestyle_(sociology)']",3,CA,FALSE,2012-08-11T08:28:27Z,"[{'classification_label': 'suitable', 'channelId': 'UCn1XB-jvmd9fXMzhiA6IR0w', 'id': 's1VqPpo3adc', 'publishedAt': '2018-11-15T22:21:30.000Z', 'madeForKids': False}]",0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
UCVNQwQeJzKT7Scx7ZtzIJ5g,suitable,41,FALSE,165000,32545532,"Hello EVERYONE and welcome to Twin Town!!
We are Twin sisters Sienna & Sariah, aged 5, and we will be doing loads of FUN activities for you yo enjoy.
Playing with Toys, Eating Candy or being creative with Play - Doh, Join us and we'll have lots of FUN :)
We also love Barbie, My Little Pony, Trolls, Disney, Dora and LOADS, LOADS More!

We are also little sisters of Tekkerz Kid (Lorenzo Greer) our Best Ever, Most Favourite Footballer in the World!

Follow Us on Instagram
►

Youtube channel managed by parents
Business Enquiries: tarakirstysmith1987@gmail.com",463,N/A,N/A,"['Association_football', 'Hobby', 'Sport', 'Lifestyle_(sociology)']",4,N/A,N/A,2016-11-11T21:34:29Z,"[{'classification_label': 'suitable', 'channelId': 'UCVNQwQeJzKT7Scx7ZtzIJ5g', 'id': '-bhUudoebUM', 'publishedAt': '2018-04-09T13:55:30.000Z', 'madeForKids': False}]",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
UC_976xMxPgzIa290Hqtk-9g,suitable,444,FALSE,4750000,2941795803,The Official Channel for Disney Animation.,37,N/A,N/A,"['Entertainment', 'Music', 'Film', 'Pop_music', 'Lifestyle_(sociology)', 'Hobby']",6,US,FALSE,2008-03-25T16:32:01Z,"[{'classification_label': 'suitable', 'channelId': 'UC_976xMxPgzIa290Hqtk-9g', 'id': 'kCZPzHg0h80', 'publishedAt': '2009-08-27T21:56:25.000Z', 'madeForKids': False}]",0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
